-------------------------
Dylos Logger v 1.6.0.0
Unit: DC1100
Date/Time: 04/06/13 20:00
-------------------------
Particles per cubic foot
-------------------------
Date/Time, Small, Large
04/07/13 08:38, 242900, 29800
04/07/13 08:39, 232900, 28700
04/07/13 08:40, 230200, 29400
04/07/13 08:41, 238400, 28900
04/07/13 08:42, 243100, 27400
04/07/13 08:43, 246200, 32600
04/07/13 08:44, 263400, 32200
04/07/13 08:45, 256100, 30500
04/07/13 08:46, 249000, 31200
04/07/13 08:47, 258100, 29400
04/07/13 08:48, 260800, 32200
04/07/13 08:49, 258500, 30500
04/07/13 08:50, 262500, 30400
04/07/13 08:51, 283100, 33700
04/07/13 08:52, 277400, 33400
04/07/13 08:53, 270300, 33600
04/07/13 08:54, 274300, 34000
04/07/13 08:55, 284400, 35100
04/07/13 08:56, 292500, 34600
04/07/13 08:57, 296300, 35200
04/07/13 08:58, 292300, 33500
04/07/13 08:59, 299900, 36200
04/07/13 09:00, 276800, 33200
04/07/13 09:01, 273600, 32900
04/07/13 09:02, 271600, 33000
04/07/13 09:03, 273900, 33900
04/07/13 09:04, 268300, 31200
04/07/13 09:05, 264100, 32700
04/07/13 09:06, 269600, 30600
04/07/13 09:07, 261800, 31600
04/07/13 09:08, 259000, 30100
04/07/13 09:09, 251000, 28900
04/07/13 09:10, 246900, 28400
04/07/13 09:11, 242000, 28800
04/07/13 09:12, 241200, 30000
04/07/13 09:13, 232200, 27700
04/07/13 09:14, 235200, 29600
04/07/13 09:15, 224500, 27700
04/07/13 09:16, 220200, 27900
04/07/13 09:17, 219200, 27400
04/07/13 09:18, 215200, 26800
04/07/13 09:19, 208800, 26100
04/07/13 09:20, 204900, 25100
04/07/13 09:21, 209500, 25700
04/07/13 09:22, 210200, 26900
04/07/13 09:23, 205700, 24700
04/07/13 09:24, 205700, 25000
04/07/13 09:25, 214800, 28200
04/07/13 09:26, 206200, 29300
04/07/13 09:27, 211500, 29700
04/07/13 09:28, 204600, 26600
04/07/13 09:29, 206800, 27700
04/07/13 09:30, 215100, 27700
04/07/13 09:31, 213700, 27800
04/07/13 09:32, 215700, 28100
04/07/13 09:33, 219300, 28800
04/07/13 09:34, 218100, 26400
04/07/13 09:35, 215800, 25900
04/07/13 09:36, 214300, 27300
04/07/13 09:37, 211800, 27500
04/07/13 09:38, 213500, 25200
04/07/13 09:39, 213500, 27500
04/07/13 09:40, 210100, 25900
04/07/13 09:41, 211800, 24400
04/07/13 09:42, 214400, 26100
04/07/13 09:42, 219500, 26800
04/07/13 09:43, 222000, 26900
04/07/13 09:44, 223700, 28300
04/07/13 09:45, 236000, 28700
04/07/13 09:46, 239000, 30300
04/07/13 09:47, 243500, 29200
04/07/13 09:48, 241600, 30300
04/07/13 09:49, 243900, 29000
04/07/13 09:50, 249300, 30800
04/07/13 09:51, 248900, 30100
04/07/13 09:52, 250800, 29100
04/07/13 09:53, 248300, 28100
04/07/13 09:54, 239500, 28000
04/07/13 09:55, 239500, 27900
04/07/13 09:56, 242700, 28800
04/07/13 09:57, 247900, 29500
04/07/13 09:58, 244600, 28900
04/07/13 09:59, 243300, 28000
04/07/13 10:00, 250800, 27900
04/07/13 10:01, 251300, 29500
04/07/13 10:02, 242000, 29500
04/07/13 10:03, 239900, 28600
04/07/13 10:04, 242600, 28100
04/07/13 10:05, 243800, 28600
04/07/13 10:06, 238200, 27800
04/07/13 10:07, 241500, 27000
04/07/13 10:08, 239000, 27800
04/07/13 10:09, 232700, 27600
04/07/13 10:10, 223800, 24100
04/07/13 10:11, 221400, 24500
04/07/13 10:12, 226100, 27800
04/07/13 10:13, 218200, 26800
04/07/13 10:14, 217800, 26300
04/07/13 10:15, 220800, 26200
04/07/13 10:16, 224100, 27400
04/07/13 10:17, 224900, 25500
04/07/13 10:18, 219100, 27700
04/07/13 10:19, 222000, 28200
04/07/13 10:20, 216600, 27500
04/07/13 10:21, 218800, 25500
04/07/13 10:22, 225100, 25800
04/07/13 10:23, 226600, 28100
04/07/13 10:24, 226800, 26900
04/07/13 10:25, 237000, 29100
04/07/13 10:26, 228500, 27500
04/07/13 10:27, 229200, 28500
04/07/13 10:28, 231700, 26700
04/07/13 10:29, 232300, 28600
04/07/13 10:30, 225700, 26600
04/07/13 10:31, 239800, 30300
04/07/13 10:32, 239100, 29700
04/07/13 10:33, 236100, 28100
04/07/13 10:34, 232900, 29100
04/07/13 10:35, 234300, 29600
04/07/13 10:36, 237300, 29400
04/07/13 10:37, 236200, 30800
04/07/13 10:38, 233200, 29700
04/07/13 10:39, 239000, 30100
04/07/13 10:40, 242200, 31000
04/07/13 10:41, 245600, 32000
04/07/13 10:42, 241700, 29200
04/07/13 10:43, 246700, 31500
04/07/13 10:44, 259900, 34400
04/07/13 10:45, 270300, 34500
04/07/13 10:46, 271300, 34900
04/07/13 10:47, 274500, 34700
04/07/13 10:48, 277300, 36400
04/07/13 10:49, 277500, 34600
04/07/13 10:50, 280000, 37200
04/07/13 10:51, 277100, 37200
04/07/13 10:52, 276300, 34000
04/07/13 10:53, 277400, 35700
04/07/13 10:54, 278600, 37500
04/07/13 10:55, 272700, 36900
04/07/13 10:56, 273700, 35500
04/07/13 10:57, 279000, 35800
04/07/13 10:58, 279600, 38600
04/07/13 10:58, 284500, 37800
04/07/13 10:59, 290300, 37400
04/07/13 11:00, 286500, 37400
04/07/13 11:01, 282400, 38900
04/07/13 11:02, 283000, 36700
04/07/13 11:03, 285700, 37300
04/07/13 11:04, 318600, 41600
04/07/13 11:05, 346200, 48800
04/07/13 11:06, 324400, 46000
04/07/13 11:07, 310400, 42500
04/07/13 11:08, 307300, 42000
04/07/13 11:09, 307200, 42800
04/07/13 11:10, 313200, 41100
04/07/13 11:11, 314600, 41900
04/07/13 11:12, 312700, 43800
04/07/13 11:13, 326500, 44000
04/07/13 11:14, 339900, 48300
04/07/13 11:15, 333700, 46500
04/07/13 11:16, 335000, 45000
04/07/13 11:17, 338000, 49500
04/07/13 11:18, 329100, 46400
04/07/13 11:19, 321000, 45000
04/07/13 11:20, 332100, 45300
04/07/13 11:21, 327700, 43400
04/07/13 11:22, 335000, 44800
04/07/13 11:23, 323400, 44600
04/07/13 11:24, 322500, 44800
04/07/13 11:25, 319100, 42000
04/07/13 11:26, 314700, 42600
04/07/13 11:27, 314100, 42000
04/07/13 11:28, 307800, 40600
04/07/13 11:29, 316000, 41700
04/07/13 11:30, 316700, 39400
04/07/13 11:31, 321700, 43200
04/07/13 11:32, 341500, 43200
04/07/13 11:33, 332500, 44500
04/07/13 11:34, 326800, 41600
04/07/13 11:35, 325900, 43000
04/07/13 11:36, 318800, 40500
04/07/13 11:37, 317400, 41700
04/07/13 11:38, 322700, 43500
04/07/13 11:39, 316900, 42500
04/07/13 11:40, 322400, 41800
04/07/13 11:41, 318700, 41700
04/07/13 11:42, 323500, 41800
04/07/13 11:43, 325100, 44600
04/07/13 11:44, 327700, 42400
04/07/13 11:45, 315400, 41100
04/07/13 11:46, 311900, 39600
04/07/13 11:47, 304100, 39500
04/07/13 11:48, 307500, 40300
04/07/13 11:49, 298700, 39400
04/07/13 11:50, 294400, 37200
04/07/13 11:51, 292600, 38300
04/07/13 11:52, 292600, 39500
04/07/13 11:53, 288900, 37400
04/07/13 11:54, 281900, 36000
04/07/13 11:55, 282300, 37700
04/07/13 11:56, 290500, 38000
04/07/13 11:57, 287600, 37900
04/07/13 11:58, 290000, 38300
04/07/13 11:59, 287900, 39000
04/07/13 12:00, 287600, 38700
04/07/13 12:01, 287300, 40500
04/07/13 12:02, 286800, 37700
04/07/13 12:03, 279100, 36400
04/07/13 12:04, 278000, 36400
04/07/13 12:05, 274300, 36200
04/07/13 12:06, 278500, 36500
04/07/13 12:07, 275800, 36200
04/07/13 12:08, 265900, 35200
04/07/13 12:09, 277600, 37400
04/07/13 12:10, 280700, 37300
04/07/13 12:11, 287600, 38000
04/07/13 12:12, 285300, 36400
04/07/13 12:13, 282700, 38100
04/07/13 12:14, 279700, 36600
04/07/13 12:15, 286100, 38200
04/07/13 12:15, 285200, 36100
04/07/13 12:16, 287300, 39700
04/07/13 12:17, 306800, 40100
04/07/13 12:18, 305200, 40700
04/07/13 12:19, 316300, 44200
04/07/13 12:20, 319200, 45100
04/07/13 12:21, 327200, 46900
04/07/13 12:22, 327300, 47900
04/07/13 12:23, 320600, 42000
04/07/13 12:24, 322300, 44000
04/07/13 12:25, 316700, 46100
04/07/13 12:26, 321800, 46900
04/07/13 12:27, 325300, 45800
04/07/13 12:28, 330100, 46700
04/07/13 12:29, 324700, 44800
04/07/13 12:30, 318000, 45700
04/07/13 12:31, 310800, 43500
04/07/13 12:32, 307500, 41300
04/07/13 12:33, 305500, 40800
04/07/13 12:34, 302300, 41500
04/07/13 12:35, 306100, 41100
04/07/13 12:36, 296900, 39000
04/07/13 12:37, 293200, 39900
04/07/13 12:38, 294400, 37900
04/07/13 12:39, 298600, 39500
04/07/13 12:40, 295400, 40600
04/07/13 12:41, 302400, 40600
04/07/13 12:42, 299000, 38800
04/07/13 12:43, 299600, 40600
04/07/13 12:44, 300000, 39300
04/07/13 12:45, 296200, 36800
04/07/13 12:46, 291900, 37800
04/07/13 12:47, 306900, 41300
04/07/13 12:48, 319600, 41300
04/07/13 12:49, 314800, 40000
04/07/13 12:50, 314800, 41200
04/07/13 12:51, 310300, 39800
04/07/13 12:52, 314400, 40600
04/07/13 12:53, 327200, 42700
04/07/13 12:54, 324500, 41900
04/07/13 12:55, 325600, 40900
04/07/13 12:56, 329200, 42100
04/07/13 12:57, 344500, 44300
04/07/13 12:58, 345900, 44600
04/07/13 12:59, 336900, 40600
04/07/13 13:00, 334700, 42100
04/07/13 13:01, 335800, 43500
04/07/13 13:02, 349600, 41600
04/07/13 13:03, 351100, 43500
04/07/13 13:04, 341700, 42300
04/07/13 13:05, 334700, 39500
04/07/13 13:06, 335400, 40800
04/07/13 13:07, 339600, 42600
04/07/13 13:08, 342800, 45000
04/07/13 13:09, 340300, 43800
04/07/13 13:10, 348100, 41800
04/07/13 13:11, 352400, 44600
04/07/13 13:12, 350900, 40300
04/07/13 13:13, 359100, 46500
04/07/13 13:14, 347500, 42200
04/07/13 13:15, 351800, 42000
04/07/13 13:16, 351700, 44200
04/07/13 13:17, 351400, 43600
04/07/13 13:18, 353700, 44500
04/07/13 13:19, 356100, 48700
04/07/13 13:20, 350900, 43700
04/07/13 13:21, 348800, 44300
04/07/13 13:22, 341600, 42900
04/07/13 13:23, 339800, 44200
04/07/13 13:24, 338600, 45000
04/07/13 13:25, 338100, 43800
04/07/13 13:26, 333400, 41600
04/07/13 13:27, 331500, 43600
04/07/13 13:28, 326100, 42900
04/07/13 13:29, 322200, 42200
04/07/13 13:30, 324400, 40900
04/07/13 13:31, 332800, 43100
04/07/13 13:32, 340500, 42600
04/07/13 13:33, 341700, 44900
04/07/13 13:33, 342300, 43400
04/07/13 13:34, 337200, 43600
04/07/13 13:35, 326300, 41500
04/07/13 13:36, 317300, 40600
04/07/13 13:37, 328400, 42000

------------------------
        SUMMARY
Particles per cubic foot
------------------------
Number of samples : 1072

Small Particles
---------------
 Low : 63800
 Hi  : 359100
 Avg : 221541.3

Large Particles
---------------
 Low : 13000
 Hi  : 49500
 Avg : 27354.2

------ End Summary -------

